일시,외부기온,일사량,내부온도,내부습도,내부co2,환기온도,차광및보온커튼1,차광및보온커튼2,난방온도,측면보온커튼
2018-02-19 10:00,3.47,341.95,20.03,90,487.37,0,0,0,18,0
2018-02-19 11:00,5.2,378.73,21.7,80,517.15,0,0,0,18,0
2018-02-19 12:00,7.03,566.9,23.47,72,425.8,17,0,0,18,0
2018-02-19 13:00,8.1,377.43,23.4,75,495.87,18,0,0,18,0
2018-02-19 14:00,8.6,353.93,23.7,78,508.07,17,0,0,18,0
2018-02-19 15:00,9.1,285,23.98,81,455,17,0,0,18,0
2018-02-19 16:00,9.1,183.25,22.88,84,396.25,0,0,0,15.08,0
2018-02-19 17:00,9.2,123.7,20.18,88,336,0,0,0,15,100
2018-02-19 18:00,6.58,13.78,17.28,92,336.43,0,90,0,15,100
2018-02-19 19:00,4.7,0,15.08,93,368,0,96,0,15,100
2018-02-19 20:00,2.2,0,14.7,92,390,0,96,0,15,100
2018-02-19 21:00,1.1,0,14.68,90,412,0,96,0,15,100
2018-02-19 22:00,0.2,0,14.9,86.17,429,0,98.6,0,15,100
2018-02-19 23:00,-1.1,0,15.61,85,447,0,96,92,15,100
2018-02-20 0:00,-1.5,0,14.3,87,460,0,96.6,92.3,14.5,100
2018-02-20 1:00,-3.63,0,14.08,88,473,0,99,92,14.5,100
2018-02-20 2:00,-4.38,0,14.38,84,485.64,0,98.53,95.2,14.5,100
2018-02-20 3:00,-3.82,0,14.58,84.82,500.64,0,99,92,14.5,100
2018-02-20 4:00,-4.9,0,15.18,84,512,0,96.81,93.63,14.5,100
2018-02-20 5:00,-4.24,0,14.8,87.81,524.63,0,100,92,14.5,100
2018-02-20 6:00,-4.76,0,14.96,88,535.63,0,100,92,15.18,100
2018-02-20 7:00,-5.76,0,15.9,89.81,547,0,100,100,16.18,100
2018-02-20 8:00,-5.82,27.84,16.86,89,560,0,100,58.05,17.18,100
2018-02-20 9:00,-2.62,124.45,17.8,92,545.39,0,100,0,18,100
2018-02-20 10:00,1.3,273.6,18.74,89.8,506.6,0,0,0,18,0
2018-02-20 11:00,3.32,412.2,21.6,85,453.6,0,0,0,18,0
2018-02-20 12:00,5.68,497.38,23.8,80.21,355.17,17,0,0,18,0
2018-02-20 13:00,6.82,483.75,24.72,78.41,326.41,18,0,0,18,0
2018-02-20 14:00,7.2,429.89,25.02,78,307.59,18,0,0,18,0
2018-02-20 15:00,8.12,302.92,24.01,81,311,6.99,0,0,18,0
2018-02-20 16:00,7.7,183.77,22.49,85.79,283.57,0,0,0,15.04,0
2018-02-20 17:00,5.62,79.1,18.29,88,288,0,0,0,15,100
2018-02-20 18:00,4.62,16.44,15.84,92,299.56,0,92.11,0,15,100
2018-02-20 19:00,3.82,0,14.9,93,327.56,0,96,0,15,100
2018-02-20 20:00,3.32,0,14.55,92.23,346,0,96,0,15,100
2018-02-20 21:00,2.7,0,15.22,91.77,371.32,0,98.84,0,15,100
2018-02-20 22:00,2.42,0,14.6,91,392.53,0,96,0,15,100
2018-02-20 23:00,1.7,0,14.78,87,410.53,0,96,0,15,100
2018-02-21 0:00,0.6,0,14.8,89,425.92,0,96,0,14.5,100
2018-02-21 1:00,-0.29,0,14.6,85.96,439,0,96.02,81.6,14.5,100
2018-02-21 2:00,-1,0,14.31,88,452,0,96,92,14.5,100
2018-02-21 3:00,-1.1,0,14.6,86,464.91,0,96.13,92.1,14.5,100
2018-02-21 4:00,-1,0,14.6,86.95,478,0,96,92,14.5,100
2018-02-21 5:00,-1,0,15.3,88.95,489,0,100,92,14.5,100
2018-02-21 6:00,-1.4,0,15.51,90.95,500,0,100,92,15.19,100
2018-02-21 7:00,-2.1,0,16.29,91,512.89,0,100,100,16.19,100
2018-02-21 8:00,-2.7,39.34,16.89,89.06,530.7,0,100,46.34,17.19,100
2018-02-21 9:00,-0.59,197.74,17.91,89,505.12,0,71.12,0,18,0
2018-02-21 10:00,0.01,215.82,18.5,88,389.54,0,0,0,18,0
2018-02-21 11:00,0.89,230,19.81,87.93,286.2,0,0,0,18,0
2018-02-21 12:00,2.11,492.07,22.03,79,314.87,13,0,0,18,0
2018-02-21 13:00,3.67,540.34,23.58,77.85,302.66,17,0,0,18,0
2018-02-21 14:00,4.01,416.88,24.17,79.93,285.93,17,0,0,18,0
2018-02-21 15:00,4.69,327.35,23.38,80.84,274.95,12,0,0,17.91,0
2018-02-21 16:00,4.2,207.2,22.85,86,221,0,0,0,15.02,0
2018-02-21 17:00,3.6,119.8,18.32,88,221.92,0,0,0,15,100
2018-02-21 18:00,2.52,22.43,15.49,92.91,233.74,0,96,0,15,100
2018-02-21 19:00,0.41,0,14.89,88.09,262.91,0,96,0,15,100
2018-02-21 20:00,-1.09,0,15.21,87.81,290.81,0,97.54,92,15,100
2018-02-21 21:00,-2.61,0,14.79,85,311,0,96.2,92,15,100
2018-02-21 22:00,-5.35,0,15.43,80.47,331.81,0,97.1,93.55,15,100
2018-02-21 23:00,-5.78,0,15.02,83.8,352,0,99,92.8,15,100
2018-02-22 0:00,-6.26,0,14.38,81.1,367,0,98.94,92,14.5,100
2018-02-22 1:00,-6.6,0,14.71,82,387,0,99,96.65,14.5,100
2018-02-22 2:00,-7.3,0,14.18,81.21,401.79,0,99,95.33,14.5,100
2018-02-22 3:00,-7.8,0,14.92,82.11,417,0,99,92,14.5,100
2018-02-22 4:00,-8.01,0,14.52,83.89,431.77,0,99,92.4,14.5,100
2018-02-22 5:00,-8.29,0,14.28,86.11,442.77,0,100,92,14.5,100
2018-02-22 6:00,-8,0,14.91,83,458.64,0,100,92,15.2,100
2018-02-22 7:00,-8.59,0,15.9,85,473.76,0,100,100,16.2,100
2018-02-22 8:00,-7.15,54.88,16.79,85.12,493.64,0,100,37.2,17.19,100
2018-02-22 9:00,-2.96,222.19,17.52,87.19,474.37,0,90.95,0,18,0
2018-02-22 10:00,2.04,359.42,20.3,85.19,362.55,0,0,0,18,0
2018-02-22 11:00,4.66,471.84,21.4,80,326.77,0,0,0,18,0
2018-02-22 12:00,5.14,560.2,22.5,73,334,17,0,0,18,0
2018-02-22 13:00,6.58,564.6,24.5,72.8,319.6,18,0,0,18,0
2018-02-22 14:00,6.34,647.87,26.02,63.38,326.82,18,0,0,18,0
2018-02-22 15:00,6.8,521.1,24.69,63.79,319,4.13,0,0,17.92,0
2018-02-22 16:00,6.5,361.69,25.16,78,270,0,0,0,15.02,0
2018-02-22 17:00,5.92,191.92,21.21,80.79,260,0,0,0,15,0
2018-02-22 18:00,4.54,42.35,16.24,85.21,269,0,69.66,0,15,100
2018-02-22 19:00,1.47,0,15.38,82,287.13,0,96.2,0,15,100
2018-02-22 20:00,-0.86,0,15.72,85,312.56,0,96,92,15,100
2018-02-22 21:00,-0.68,0,14.42,85,331.56,0,97.13,92.3,15,100
2018-02-22 22:00,-2.52,0,15.48,82,351.55,0,97.6,95.22,15,100
2018-02-22 23:00,-3.98,0,14.65,82.23,369,0,99,93.95,15,100
2018-02-23 0:00,-1.68,0,15.4,87,389,0,100,100,14.5,100
2018-02-23 1:00,-0.01,0,14.7,92.97,405.93,0,100,100,14.5,100
2018-02-23 2:00,1.59,0,14.5,95,422,0,100,100,14.5,100
2018-02-23 3:00,2.2,0.96,14.4,97,436.92,0,100,100,14.5,100
2018-02-23 4:00,2.5,0,14.3,98,450,0,100,100,14.5,100
2018-02-23 5:00,2.6,0,14.4,99,470,0,100,100,14.5,100
2018-02-23 6:00,2.4,0,15.91,96,485,0,100,100,15.2,100
2018-02-23 7:00,2.6,0,17.2,96,496,0,100,100,16.2,100
2018-02-23 8:00,3.2,11.1,18.2,97,505,0,100,100,17.2,100
2018-02-23 9:00,4.47,91.52,19.44,97,509.56,0,99.1,0,18,100
2018-02-23 10:00,5.97,202.4,20.01,95,420.76,0,0,0,18,89.27
2018-02-23 11:00,7.74,474,21.91,85,322,0,0,0,18,0
2018-02-23 12:00,8.57,472.48,22.05,77,341.47,18,0,0,18,0
2018-02-23 13:00,9.24,464.53,22.08,75.41,333.82,16,0,0,18,0
2018-02-23 14:00,8.97,105.13,21.59,84.35,319.43,16.31,0,0,18,100
2018-02-23 15:00,9.7,151.88,21.1,91.35,280.27,1.31,0,0,17.83,100
2018-02-23 16:00,11.03,279.43,23,89.65,233,0,0,0,14.83,0
2018-02-23 17:00,10.83,150.28,20.73,89.34,258.32,0,0,0,14.7,93.27
2018-02-23 18:00,8.67,28.62,17.6,95,262,0,90,0,14.7,100
2018-02-23 19:00,7.27,0,15.23,96.67,292.33,0,96,0,14.7,100
2018-02-23 20:00,5.9,0,14.27,97,316,0,98,0,14.7,100
2018-02-23 21:00,5.37,0,14.4,93.33,335.67,0,96.2,0,14.7,100
2018-02-23 22:00,2.2,0,14.77,88.33,359.65,0,98.22,0,14.7,100
2018-02-23 23:00,0.7,0,15.1,88.33,381.65,0,96.3,0,14.7,100
2018-02-24 0:00,1.08,0,14.22,91,392,0,96,0,14.2,100
2018-02-24 1:00,1.19,0,14.29,90,399.84,0,96,0,14.2,100
2018-02-24 2:00,-0.69,0,14.79,88,415.16,0,96,92,14.2,100
2018-02-24 3:00,-1.52,0,14.17,88,429.83,0,97.61,92,14.2,100
2018-02-24 4:00,-0.82,0,14.79,89,445,0,96,92,14.2,100
2018-02-24 5:00,-0.8,0,14.02,93,464.53,0,100,92,14.2,100
2018-02-24 6:00,-1.18,0,15.09,91,481,0,100,92,14.99,100
2018-02-24 7:00,-0.78,0,16.69,91.09,481,0,99.4,96.8,15.99,100
2018-02-24 8:00,0.79,12.8,17.3,91.9,492,0,100,0,16.99,100
2018-02-24 9:00,2.78,60.5,18.29,94,487.3,0,100,0,17.99,100
2018-02-24 10:00,5.73,235.47,20.21,92.11,402.07,0,0,0,18,0
2018-02-24 11:00,7.39,378.04,21.38,86.89,328.32,0,0,0,18,0
2018-02-24 12:00,8.92,405.28,22.81,82,330.68,15,0,0,18,0
2018-02-24 13:00,10.53,557.87,23.8,75,325.32,20.55,0,0,18,0
2018-02-24 14:00,10.61,492.81,24.43,68.11,333.98,18,0,0,18,0
2018-02-24 15:00,10.76,346.2,23.39,77.88,349.76,3.8,0,0,17.82,0
2018-02-24 16:00,8.44,198.16,21.51,80.88,313.6,0,0,0,14.82,0
2018-02-24 17:00,7.3,97.6,18.92,86.88,300,0,0,0,14.99,100
2018-02-24 18:00,6.23,24.63,16.54,90,301.75,0,90,0,15,100
2018-02-24 19:00,4.01,0,15.3,94,330.62,0,96,0,15,100
2018-02-24 20:00,2.81,0,14.51,92.13,351.73,0,96,0,15,100
2018-02-24 21:00,1.53,0,14.51,91,371.73,0,98.25,0,15,100
2018-02-24 22:00,0.61,0,14.66,85.13,393.73,0,98.7,0,15,100
2018-02-24 23:00,0.19,0,15.37,85.72,411,0,96,92,15,100
2018-02-25 0:00,-0.07,0,15.71,87.86,427,0,96,92,15,100
2018-02-25 1:00,-1.59,0,14.7,88,440,0,96,92,15,100
2018-02-25 2:00,-0.81,0,15.09,86.85,453,0,97.71,92,15,100
2018-02-25 3:00,-0.2,0,15.23,89,466,0,96.46,92,15,100
2018-02-25 4:00,0.38,0,14.9,91,472,0,96,92,15,100
2018-02-25 5:00,0.1,0,14.33,92.15,481,0,98.9,92,15,100
2018-02-25 6:00,-0.5,0,15.97,90.84,493.68,0,100,92,15.78,100
2018-02-25 7:00,-0.2,0,16.68,90.84,500.52,0,100,99.4,16.78,100
2018-02-25 8:00,0.38,25.5,17.4,91,492,0,100,7.13,17.68,100
2018-02-25 9:00,1.48,60.33,18.38,93,481.33,0,100,0,18,100
2018-02-25 10:00,2.38,118,19.03,92,434.17,0,0,0,18,100
2018-02-25 11:00,3.73,170.75,18.28,93,367.04,0,0,0,18,100
2018-02-25 12:00,6.62,429.71,22.59,75.21,479.84,21,0,0,18,0
2018-02-25 13:00,6.88,249.54,23.2,87,489.88,16.1,0,0,18,0
2018-02-25 14:00,8.8,366.38,23.01,72,463.48,20,0,0,18,0
2018-02-25 15:00,10.18,454.16,24.28,68,499.94,20,0,0,17.74,0
2018-02-25 16:00,8.26,333.87,23.26,71.63,443.05,0,0,0,14.74,0
2018-02-25 17:00,6.5,160.87,20.57,79.81,343.75,0,0,0,14.8,60.47
2018-02-25 18:00,4.56,32.55,16.3,85.81,334,0,90,0,14.9,100
2018-02-25 19:00,1.82,0,15,89,359.61,0,96,0,14.9,100
2018-02-25 20:00,0.44,0,15.36,83.81,385.61,0,96.58,0,14.9,100
2018-02-25 21:00,-0.82,0,14.98,83.6,405.6,0,96,92,14.9,100
2018-02-25 22:00,-1.18,0,14.98,83,422.6,0,97.4,94.3,14.9,100
2018-02-25 23:00,-1.48,0,14.6,81.41,438.38,0,99,92,14.9,100
2018-02-26 0:00,-2.9,0,15.1,82.99,449,0,98.98,92,14.9,100
2018-02-26 1:00,-3.2,0,14.4,85,460,0,99,94.48,14.9,100
2018-02-26 2:00,-4.7,0,14.9,83,475.96,0,98,92,14.9,100
2018-02-26 3:00,-5.6,0,15.5,79.99,488.96,0,99,94.6,14.9,100
2018-02-26 4:00,-5.3,0,14.4,83,498.96,0,99,93.3,14.9,100
2018-02-26 5:00,-5.7,0,14.6,86.98,508,0,100,92,14.9,100
2018-02-26 6:00,-6.4,0,15.6,83.98,520.96,0,100,100,15.7,100
2018-02-26 7:00,-6.5,0,16.5,86,534,0,100,100,16.7,100
2018-02-26 8:00,-5.81,74.71,17.2,84.03,551.95,0,100,1.7,17.7,100
2018-02-26 9:00,-0.51,250.57,17.4,87.03,522.07,0,83.53,0,18,0
2018-02-26 10:00,2.52,415.67,21.22,81.1,480.47,0,0,0,18,0
2018-02-26 11:00,6.67,535.73,22.39,74,441.23,10,0,0,18,0
2018-02-26 12:00,9.17,606.84,22.4,62,482.8,19,0,0,18,0
2018-02-26 13:00,8.6,620.88,23.79,57.04,455.8,22,0,0,18,0
2018-02-26 14:00,10.09,589.28,25.19,51.91,486.13,22,0,0,18,0
2018-02-26 15:00,10.7,506.47,24.1,51.95,494.07,22,0,0,17.71,0
2018-02-26 16:00,11.3,368.37,23.82,59.05,428.21,0,0,0,15,0
2018-02-26 17:00,10.61,199.96,21.33,69.95,350,0,0,0,15,0
2018-02-26 18:00,8.02,45.53,17.62,83,345.89,0,80.47,0,15,100
2018-02-26 19:00,3.81,0,15.5,86,367.7,0,96,0,15,100
2018-02-26 20:00,2.51,0,14.69,82.24,391.88,0,97.79,0,15,100
2018-02-26 21:00,0.33,0,15.5,82.07,413.8,0,98.91,0,15.5,100
2018-02-26 22:00,-0.39,0,16.11,81.93,435,0,99.4,96.48,15.5,100
2018-02-26 23:00,-1.59,0,15.19,79.13,451,0,98.24,99.85,15.5,100
2018-02-27 0:00,-1.89,0,15.61,84,468,0,96.6,100,15.5,100
2018-02-27 1:00,-2.51,0,15.58,84.15,483,0,97.61,100,15.5,100
2018-02-27 2:00,-3.41,0,15.7,83.08,498,0,97.61,100,15.5,100
2018-02-27 3:00,-2.8,0,15.32,86.92,513.76,0,98.4,100,15.5,100
2018-02-27 4:00,-3.49,0,15.1,89,524,0,96,100,15.5,100
2018-02-27 5:00,-4.31,0,15.39,87.91,539.83,0,100,100,15.5,100
2018-02-27 6:00,-3.67,0,16.59,89.91,553,0,100,100,16.29,100
2018-02-27 7:00,-4.99,0,17.39,91,565.81,0,100,100,17.29,100
2018-02-27 8:00,-3.64,79.88,17.99,90,578.81,0,100,100,17.69,100
2018-02-27 9:00,1.84,234.48,18.6,92,581.84,1,81.87,0,18,37.37
2018-02-27 10:00,7.61,353.7,20.61,84.2,448.8,2,0,0,18,0
2018-02-27 11:00,12.98,467.1,21.34,71.3,475.2,10,0,0,18,0
2018-02-27 12:00,12.54,517.99,23,64.32,432.24,21.57,0,0,18,0
2018-02-27 13:00,12.52,435.17,22.58,61.68,470.52,21,0,0,18,0
2018-02-27 14:00,14,502.24,25.52,59.43,435.87,20.57,0,0,18,0
2018-02-27 15:00,12.91,297.15,23.81,71,477.93,17,0,0,17.63,0
2018-02-27 16:00,12.6,321.28,22.82,67,404.93,0,0,0,15.5,0
2018-02-27 17:00,12.39,208.16,21.89,81,331.24,0,0,0,15.5,38.7
2018-02-27 18:00,10.74,42.6,19.31,88.88,335,0,90,0,15.5,100
2018-02-27 19:00,8.11,0,15.82,88.12,365.64,0,95.72,0,15.5,100
2018-02-27 20:00,6.53,0,14.91,89.87,389.62,0,97.83,0,15.5,100
2018-02-27 21:00,2.85,0,15.2,89.13,406.75,0,96.63,0,15.5,100
2018-02-27 22:00,1.94,0,15.79,84,427,0,97.4,0,15.5,100
2018-02-27 23:00,1.83,0,15.43,87.87,445.73,0,96,0,15.5,100
2018-02-28 0:00,2.34,0,15.21,89,460.73,0,98.9,0,15.5,100
2018-02-28 1:00,2.03,0,15.23,90,477,0,96,0,15.5,100
2018-02-28 2:00,2.29,0,15.69,87.86,490,0,96,0,15.5,100
2018-02-28 3:00,2.29,0,15.46,89.15,504.71,0,96,0,15.5,100
2018-02-28 4:00,2.77,0,15.89,89,516,0,98.12,0,15.5,100
2018-02-28 5:00,2.01,0,15.21,96,528.71,0,100,0,15.5,100
2018-02-28 6:00,2.22,0,16.78,96,541.69,0,100,0,16.38,100
2018-02-28 7:00,3,0,17.68,95,553,0,100,0,17.38,100
2018-02-28 8:00,3.18,13,18.08,97,562,0,100,0,17.78,100
2018-02-28 9:00,4.44,23.36,18.8,97.16,565.68,2,100,0,18,100
2018-02-28 10:00,6.47,135.84,19.47,96.17,546.83,10,80.98,0,18,100
2018-02-28 11:00,7.4,110.83,18.1,95.83,500.17,7.33,0,0,18,100
2018-02-28 12:00,11.28,65.83,18.12,96.83,498.67,0,0,0,18,100
2018-02-28 13:00,8.55,24.17,15.9,94,564,0,0,0,18,100
2018-02-28 14:00,6.62,30,16.72,93,562.35,0,97,0,18,100
2018-02-28 15:00,6.8,31.82,17,93,546,0,97,0,17.55,100
2018-02-28 16:00,6.7,19.36,16.85,95,540,0,95,0,15,100
2018-02-28 17:00,6.4,18.82,16.62,94.82,553,0,100,0,15,100
2018-02-28 18:00,6.32,0.19,15.5,100,557,0,100,0,15,100
2018-02-28 19:00,5.44,0,14.7,100,559,0,100,0,15,100
2018-02-28 20:00,2.32,0,14.94,98,549.39,0,100,0,15,100
2018-02-28 21:00,2.1,0,15.04,98,550.61,0,100,0,15,100
2018-02-28 22:00,2.38,0,15.28,97,548.42,0,100,0,15,100
2018-02-28 23:00,3.2,0,14.62,97.2,554.6,0,100,0,15,100
2018-03-01 0:00,3.7,0,15.2,98,557,0,100,0,15,100
2018-03-01 1:00,3.4,0,15.3,97.01,557.01,0,100,0,15,100
2018-03-01 2:00,3.7,0,14.8,98,549,0,100,0,15,100
2018-03-01 3:00,3.6,0,14.9,99.99,555,0,100,0,15,100
2018-03-01 4:00,3,0,14.7,98,557,0,100,0,15,100
2018-03-01 5:00,3.2,0,15.1,99.01,557,0,100,0,15,100
2018-03-01 6:00,3.4,0,15.9,98,570,0,100,0,15.9,100
2018-03-01 7:00,4.4,0,16.8,96.02,573,0,100,0,16.9,100
2018-03-01 8:00,4.1,13.78,17.3,93.02,549.04,0,100,0,17.8,100
2018-03-01 9:00,3.51,191.51,18.4,96.03,509.47,10,100,0,18,100
2018-03-01 10:00,3.2,404.57,20.28,85.05,532.48,9,0,0,18,0
2018-03-01 11:00,3.3,562.4,22.2,75,461.23,10,0,0,18,0
2018-03-01 12:00,3,642.87,21.58,59.07,433.97,19,0,0,18,0
2018-03-01 13:00,2.5,673.37,21.71,61.03,464.1,19,0,0,18,0
2018-03-01 14:00,2.09,558.56,23.09,59.96,490.68,18,0,0,18,0
2018-03-01 15:00,1.61,492.8,23.34,58.16,445.88,21,0,0,17.51,0
2018-03-01 16:00,1.3,364.31,22.83,68,511.35,0,0,0,15.5,0
2018-03-01 17:00,0.4,212.93,19.02,72.95,387.37,0,0,0,15.5,0
2018-03-01 18:00,-0.5,53.23,14.62,77,365,0,57.58,0,15.5,100
2018-03-01 19:00,-1.1,0,15.89,78,393,0,100,91.53,15.5,100
2018-03-01 20:00,-1.3,0,16.71,78.05,416.89,0,99.89,99.81,15.5,100
2018-03-01 21:00,-1.5,0,14.68,76,431.88,0,99.94,100,15.5,100
2018-03-01 22:00,-1.51,0,16,79.94,449.88,0,98.5,96.32,15.5,100
2018-03-01 23:00,-1.99,0,15.73,78.13,460.87,0,99.86,99.85,15.5,100
2018-03-02 0:00,-2.69,0,15.31,84.93,475.87,0,100,100,15.5,100
2018-03-02 1:00,-2.91,0,15.21,84.93,488.87,0,100,100,15.5,100
2018-03-02 2:00,-2.41,0,15.49,86,499.85,0,100,100,15.5,100
2018-03-02 3:00,-2.59,0,15.51,86,508.85,0,100,100,15.5,100
2018-03-02 4:00,-3.3,0,15.21,89,517.76,0,100,100,15.5,100
2018-03-02 5:00,-3.3,0,15.1,89.92,524,0,100,100,15.5,100
2018-03-02 6:00,-3.99,0,16.29,88,536.84,0,100,100,16.39,100
2018-03-02 7:00,-4.61,0,17.11,87.91,548,0,100,100,17.39,100
2018-03-02 8:00,-3,108.7,17.49,87.09,557.17,0,100,0,17.79,100
2018-03-02 9:00,-1.52,299.51,17.96,85.19,528.84,0,0,0,18,0
2018-03-02 10:00,0.38,466.88,22.53,80.19,467.49,0,0,0,18,0
2018-03-02 11:00,1.48,539.85,22.79,77.28,473.73,10,0,0,18,0
2018-03-02 12:00,3.71,665.5,22.81,61.4,437,19,0,0,18,0
2018-03-02 13:00,4.37,680.4,24.99,63.3,445.3,22,0,0,18,0
2018-03-02 14:00,5.28,643.43,24.85,55.21,445.2,22,0,0,18,0
2018-03-02 15:00,6.59,550.71,26.89,56.79,447.25,22,0,0,17.43,0
2018-03-02 16:00,8.32,419.11,24.51,62.11,428.64,10,0,0,15.5,0
2018-03-02 17:00,8.58,211.8,22.55,69.89,357,10,0,0,15.5,0
2018-03-02 18:00,7.95,60.7,18.35,83.89,334.77,0,0,0,15.5,100
2018-03-02 19:00,3.15,0,15.5,84.12,356.76,0,96,0,15.5,100
2018-03-02 20:00,1.01,0,15.12,83,382.76,0,96.44,0,15.5,100
2018-03-02 21:00,0.2,0,15.12,79,404.76,0,99.22,0,15.5,100
2018-03-02 22:00,-0.8,0,16.3,79,426.62,0,99.3,94.4,15.5,100
2018-03-02 23:00,-1.07,0,16.13,81.87,446,0,97.9,96.75,15.5,100
2018-03-03 0:00,-0.87,0,15.31,81,461,0,98.89,98.5,15.5,100
2018-03-03 1:00,-1.39,0,15.9,80.87,476.6,0,100,96.28,15.5,100
2018-03-03 2:00,-1.5,0,15.89,81,490,0,100,97.03,15.5,100
2018-03-03 3:00,-1.69,0,15.69,81.86,503,0,98.8,97.51,15.5,100
2018-03-03 4:00,-1.4,0,15.34,83,516,0,98.04,96.97,15.5,100
2018-03-03 5:00,-1.87,0,15.61,85,529,0,100,92,15.5,100
2018-03-03 6:00,-2.1,0,15.66,85.15,538,0,100,92,16.39,100
2018-03-03 7:00,-1.8,0,17.4,87,553,0,100,100,17.39,100
2018-03-03 8:00,-1.22,66.31,17.6,88.85,568,0,100,0,17.78,100
2018-03-03 9:00,1.82,270.85,19,89.15,540.23,8,4.19,0,18,0
2018-03-03 10:00,6.79,398.76,22.74,80,433.64,9,0,0,18,0
2018-03-03 11:00,8.58,549.76,22.59,64.16,423.2,10,0,0,18,0
2018-03-03 12:00,12.58,629.68,24.71,48.32,427,21.52,0,0,18,0
2018-03-03 13:00,14.23,644,25.15,54,421,22,70,0,18,0
2018-03-03 14:00,17.37,612.83,25.8,39,403.17,22,70,0,18,0
2018-03-03 15:00,18.47,519.08,26.77,42.17,437.71,17.87,0,0,17.35,0
2018-03-03 16:00,18.95,377.04,25.97,46.83,387.55,21.31,0,0,15.5,0
2018-03-03 17:00,16.82,193.33,22.69,57,386,8,0,0,15.5,0
2018-03-03 18:00,13.64,57.8,19.65,78.82,386,8,0,0,15.5,100
2018-03-03 19:00,11.7,0,16.12,85.82,409.64,3,85.5,0,15.5,100
2018-03-03 20:00,9.3,0,15.34,87,431.63,12,96,0,15.5,100
2018-03-03 21:00,7.67,0,15.18,88,449.56,11,96.8,0,15.5,100
2018-03-03 22:00,8.1,0,15.4,90,464.42,2.51,96,0,15.5,100
2018-03-03 23:00,8.88,0,15.58,92,481.61,0,96,0,15.5,100
2018-03-04 0:00,8.88,0,15.4,94,497,0,96,0,15.5,100
2018-03-04 1:00,8.98,0,15.4,95.8,514.4,0,96,0,15.5,100
2018-03-04 2:00,8.92,0,15.3,97,528,0,96,0,15.5,100
2018-03-04 3:00,8.62,0,16.4,96,543,0,96,0,15.5,100
2018-03-04 4:00,8.52,0,15.92,98,550,0,96,0,15.5,100
2018-03-04 5:00,8.8,0,16.1,100,562.59,0,100,0,15.5,100
2018-03-04 6:00,8.5,0,16.1,100,575.57,0,100,0,16.4,100
2018-03-04 7:00,8.88,0,17.18,100,582,0,100,0,17.4,100
2018-03-04 8:00,9.28,19.34,17.7,100,580.44,0,100,0,17.8,100
2018-03-04 9:00,11.51,129.38,19.06,100,529.32,2,97.2,0,18,100
2018-03-04 10:00,15.01,469.82,23.33,78.66,437.9,8,0,0,18,0
2018-03-04 11:00,17.13,494.95,24.32,66.45,444.47,18,0,0,18,0
2018-03-04 12:00,18.51,472.88,25.49,58.77,490.88,24.32,0,0,18,0
2018-03-04 13:00,19.95,632.13,27.43,54.23,513.83,25,70,0,18,0
2018-03-04 14:00,21,649.2,29.23,51.23,417,25,63.02,0,18,0
2018-03-04 15:00,21.33,426.63,27.8,55,427.8,23.47,0,0,17.35,0
2018-03-04 16:00,20.8,312.96,25.05,61.76,354.56,23,0,0,15.5,0
2018-03-04 17:00,20.42,105.56,23.27,70,359,19.2,0,0,15.5,100
2018-03-04 18:00,18.62,18.23,20.27,77,372,18,0,0,15.5,100
2018-03-04 19:00,17.5,0,18.52,80,379,18,0,0,15.5,100
2018-03-04 20:00,16.58,0,17.73,85.75,385,0,0,0,15.5,100
2018-03-04 21:00,14.93,0,17.23,91,390,0,0,0,15.5,100
2018-03-04 22:00,14.43,0,16.1,94,385,0,0,0,15.5,100
2018-03-04 23:00,14.1,0,16.7,96.74,402.48,0,0,0,15.5,100
2018-03-05 0:00,14.61,0,17.1,99,421.85,0,0,0,15.5,100
2018-03-05 1:00,14.2,0,16.8,100,439.87,0,0,0,15.5,100
2018-03-05 2:00,12.91,0,16.01,100,452.87,0,0,0,15.5,100
2018-03-05 3:00,12.3,0,15.8,100,467.87,0,0,0,15.5,100
2018-03-05 4:00,12.2,0,15.5,100,484.85,0,0,0,15.5,100
2018-03-05 5:00,11.71,0,15.5,100,502.85,0,99.45,0,15.5,100
2018-03-05 6:00,8.72,0,16.3,100,516,0,100,0,16.49,100
2018-03-05 7:00,7.1,0,17.79,99,518,0,100,0,17.49,100
2018-03-05 8:00,6.61,8,18.39,97,527.16,0,100,0,17.89,100
2018-03-05 9:00,6.8,25.74,18.4,98,490.17,0,100,0,18,100
2018-03-05 10:00,6.71,40.35,17.82,95.09,546,0,41.47,0,18,100
2018-03-05 11:00,7.3,39,16.13,89.09,455.21,0,0,0,18,100
2018-03-05 12:00,7.1,186.85,18.37,86.09,452.4,0,0,0,18,100
2018-03-05 13:00,9.09,380.47,20.18,77.91,430.87,15,0,0,18,0
2018-03-05 14:00,9.31,548.4,23.77,69.9,428.3,20.9,0,0,18,0
2018-03-05 15:00,9.31,352.9,23.85,74.1,431,16.9,0,0,17.23,0
2018-03-05 16:00,10,448.97,23.77,69.11,375.53,18,0,0,15.5,0
2018-03-05 17:00,8.3,168.52,21.97,80.79,324.79,13.89,0,0,15.5,24.39
2018-03-05 18:00,7.81,86.17,17.43,86.89,335.79,13,0,0,15.5,100
2018-03-05 19:00,6.41,0,16.71,89,355.77,12,96,0,15.5,100
